True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
1,1,0.06607055163648118,0.5977242222005732,0.09440170451519654,0.10161987808575022,0.1401836435619988,0,1.0,0.0,0.0,0.0,0.0,1,0.06,0.61,0.11,0.06,0.16,1,0.0016737629890853731,0.9803194650046634,0.004827658219662155,0.004604386226233775,0.00857472756035542,1,0.2,0.4,0.0,0.2,0.2
0,0,0.2896050203524932,0.08489774279888006,0.21390211472781476,0.15180513907326604,0.2597899830475461,4,0.0,0.0,0.0,0.0,1.0,0,0.45,0.06,0.22,0.09,0.18,0,0.38171148564367885,0.01698478169554174,0.3195533634741495,0.044145064298106385,0.23760530488852355,0,0.6,0.0,0.0,0.0,0.4
3,4,0.03538011127027852,0.15602035983688145,0.08866677945113997,0.33989209318236263,0.3800406562593375,3,0.0,0.0,0.0,1.0,0.0,3,0.02,0.12,0.06,0.55,0.25,3,0.0007811383620380026,0.03486627306945754,0.0067250357734444125,0.7034272970122358,0.25420025578282435,4,0.0,0.2,0.0,0.2,0.6
4,4,0.07335758219469746,0.3481410214067794,0.11223805144301581,0.11607425146069905,0.3501890934948083,1,0.0,1.0,0.0,0.0,0.0,4,0.07,0.28,0.03,0.05,0.57,4,0.0032161643583950234,0.3251692735078197,0.024217102994146308,0.013185751708647048,0.6342117074309915,1,0.0,0.6,0.2,0.0,0.2
3,3,0.14446901268273588,0.24499284435416988,0.1422094006256102,0.29337760109558497,0.17495114124189912,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.32,0.09,0.41,0.14,3,0.019061190794450383,0.21540101585624216,0.02768479441432528,0.6556175159071157,0.08223548302786622,1,0.2,0.4,0.0,0.4,0.0
2,2,0.1947093935192252,0.14469778545138637,0.2630748576436786,0.17364471691340544,0.22387324647230436,3,0.0,0.0,0.0,1.0,0.0,2,0.23,0.1,0.28,0.19,0.2,2,0.11940739333051134,0.05721689981181514,0.4328149799384834,0.05438446837904206,0.3361762585401483,2,0.0,0.2,0.4,0.0,0.4
4,4,0.09430754086262678,0.09633240651782711,0.11514310418924406,0.2566869272568577,0.4375300211734442,3,0.0,0.0,0.0,1.0,0.0,4,0.09,0.15,0.13,0.27,0.36,4,0.007945246955703167,0.010251870179527249,0.023785312201666277,0.16321466835198883,0.794802902311114,4,0.0,0.0,0.0,0.4,0.6
0,2,0.2147131155022396,0.2356901567499623,0.27953308048819187,0.11219651514570197,0.1578671321139043,2,0.0,0.0,1.0,0.0,0.0,0,0.3,0.27,0.24,0.06,0.13,2,0.21108736445597553,0.2673392161577382,0.39233436039432285,0.01870493166965201,0.11053412732231165,2,0.0,0.2,0.8,0.0,0.0
2,2,0.18972774588452698,0.21460328540908055,0.3714075290588008,0.0769124183997645,0.14734902124782714,1,0.0,1.0,0.0,0.0,0.0,1,0.14,0.36,0.22,0.06,0.22,2,0.1877019074056875,0.162683808577212,0.5501875067293058,0.005937629309172279,0.09348914797862246,2,0.0,0.2,0.6,0.0,0.2
1,1,0.1402612009094654,0.46014502036855115,0.1914320908446261,0.07461898227803107,0.13354270559932635,4,0.0,0.0,0.0,0.0,1.0,1,0.14,0.37,0.25,0.06,0.18,1,0.033073137429217955,0.8239820749499268,0.12245433488127973,0.00237665877894269,0.018113793960632733,0,0.4,0.4,0.2,0.0,0.0
4,4,0.04889345789641916,0.0992603935126943,0.10380739706313746,0.1525563650391025,0.5954823864886467,4,0.0,0.0,0.0,0.0,1.0,4,0.02,0.08,0.04,0.2,0.66,4,0.0008803630651604563,0.005209584677367712,0.011505909037119766,0.02713200530173425,0.9552721379186178,4,0.0,0.2,0.0,0.2,0.6
0,0,0.3654483913462102,0.18610620665889305,0.2520375447952178,0.07705654320441188,0.11935131399526717,0,1.0,0.0,0.0,0.0,0.0,0,0.55,0.15,0.24,0.02,0.04,0,0.486653796457122,0.09078736414807234,0.38646836412232616,0.00339819375238236,0.032692281520097274,0,0.6,0.2,0.2,0.0,0.0
4,4,0.1178249671407226,0.2495513245851007,0.13486136676412538,0.1563598222347931,0.34140251927525816,4,0.0,0.0,0.0,0.0,1.0,4,0.02,0.31,0.0,0.1,0.57,4,0.01327324471256747,0.24720009903540377,0.05393384566460373,0.046414421458429694,0.6391783891289954,0,0.2,0.2,0.2,0.2,0.2
3,3,0.07164359949217564,0.060862921203861546,0.08300112597875042,0.5545921614128538,0.22990019191235858,3,0.0,0.0,0.0,1.0,0.0,3,0.08,0.05,0.0,0.76,0.11,3,0.001791452980660643,0.0013061402494125394,0.003778315685128063,0.9299674750076987,0.06315661607709985,3,0.0,0.0,0.0,0.8,0.2
0,0,0.3655636319239479,0.08243835542768747,0.332853688779202,0.10564054342208576,0.11350378044707686,0,1.0,0.0,0.0,0.0,0.0,0,0.37,0.02,0.26,0.23,0.12,0,0.4914007540714648,0.012177482757401548,0.44734398703459816,0.01858772591977126,0.03049005021676435,0,0.8,0.0,0.2,0.0,0.0
2,0,0.39848683176415717,0.1001902719147588,0.2824595980406158,0.07729561764224106,0.1415676806382271,0,1.0,0.0,0.0,0.0,0.0,0,0.41,0.11,0.32,0.09,0.07,0,0.5542922471204135,0.013641582796701543,0.4105255401829587,0.0022393881801043326,0.01930124171982201,2,0.2,0.0,0.4,0.0,0.4
0,0,0.36099405433085674,0.12914720306265665,0.2695395918120396,0.09627679659136607,0.1440423542030808,0,1.0,0.0,0.0,0.0,0.0,0,0.38,0.12,0.29,0.07,0.14,0,0.49862424161352265,0.01941111860756107,0.43038113047091575,0.005016030711510474,0.04656747859648978,0,0.6,0.0,0.4,0.0,0.0
2,0,0.34355449249951375,0.21285442079110858,0.19080385460946517,0.10706969935975608,0.1457175327401564,0,1.0,0.0,0.0,0.0,0.0,0,0.38,0.12,0.31,0.09,0.1,0,0.5276141253417042,0.12830779025541406,0.2581536624048138,0.014113667248184386,0.07181075474988363,1,0.4,0.6,0.0,0.0,0.0
0,0,0.2915623244670506,0.16888180908088601,0.22412357139677677,0.13610513008427846,0.1793271649710083,2,0.0,0.0,1.0,0.0,0.0,0,0.37,0.1,0.33,0.1,0.1,0,0.44769324946409383,0.05958193303050771,0.3710281482553411,0.031523462770178236,0.09017320647987877,0,0.8,0.0,0.0,0.0,0.2
2,4,0.14856604445143756,0.15850341585266053,0.22849122476982583,0.1617788995194731,0.30266041540660304,2,0.0,0.0,1.0,0.0,0.0,2,0.16,0.07,0.32,0.19,0.26,4,0.059343199133631806,0.05263471741322026,0.34289006236834857,0.03907369617764941,0.5060583249071497,0,0.4,0.0,0.2,0.0,0.4
2,2,0.18949188681631918,0.14208021687801065,0.4496526365390497,0.09288111887363251,0.12589414089298812,0,1.0,0.0,0.0,0.0,0.0,2,0.15,0.23,0.32,0.12,0.18,2,0.20683429206668952,0.08257139261367687,0.6176088299065752,0.01685677953982571,0.07612870587323288,2,0.2,0.0,0.6,0.0,0.2
0,4,0.26314804139538067,0.15594749810884342,0.1787244025662195,0.10512101519016193,0.2970590427393944,0,1.0,0.0,0.0,0.0,0.0,0,0.44,0.08,0.27,0.08,0.13,0,0.2723969585030802,0.141086445767138,0.24820075826780094,0.01629337745726649,0.3220224600047147,4,0.2,0.0,0.0,0.0,0.8
4,4,0.1321941022816948,0.1334367365675144,0.15589864027850814,0.14226261406753832,0.4362079068047444,3,0.0,0.0,0.0,1.0,0.0,4,0.06,0.16,0.17,0.15,0.46,4,0.013217913985929294,0.015661645228021784,0.050692208657451575,0.012754160126828272,0.9076740720017693,4,0.0,0.0,0.0,0.0,1.0
0,0,0.3356276691231911,0.08056749493073033,0.26451787028028023,0.137015607373946,0.18227135829185237,2,0.0,0.0,1.0,0.0,0.0,0,0.34,0.06,0.31,0.15,0.14,0,0.4115270899005437,0.011146049654534458,0.358276405359449,0.026004965037744122,0.19304549004772872,0,0.8,0.0,0.2,0.0,0.0
3,3,0.15444228754325195,0.09657492152904797,0.21295006260725705,0.40141004183191364,0.13462268648852935,3,0.0,0.0,0.0,1.0,0.0,3,0.11,0.07,0.14,0.62,0.06,3,0.04787605585935648,0.0095305559747201,0.1227893868175186,0.7775352851536892,0.04226871619471567,3,0.2,0.0,0.2,0.6,0.0
0,2,0.23626339793285966,0.15546488518958473,0.30864576072496785,0.10315832752087652,0.19646762863171133,4,0.0,0.0,0.0,0.0,1.0,0,0.36,0.2,0.31,0.02,0.11,2,0.29456163464901625,0.05456700189536131,0.4902556520342311,0.010169410553349125,0.15044630086804203,0,0.4,0.0,0.4,0.0,0.2
3,3,0.036767496674208575,0.036303946519135065,0.052307853956514855,0.8029536125180489,0.07166709033209266,3,0.0,0.0,0.0,1.0,0.0,3,0.02,0.04,0.02,0.82,0.1,3,8.105898810678846e-08,7.107360220026558e-08,8.84641409051255e-08,0.9998235659322736,0.00017619347099505494,3,0.0,0.0,0.0,1.0,0.0
4,2,0.14308609356530283,0.1765051616603671,0.2963715760867971,0.16894857770319605,0.21508859098433694,2,0.0,0.0,1.0,0.0,0.0,2,0.14,0.2,0.29,0.14,0.23,2,0.09800832855044919,0.07918383931460603,0.5612809325472418,0.05643371875559264,0.20509318083211037,0,0.4,0.2,0.0,0.2,0.2
2,2,0.21811140028282308,0.1893378312722697,0.22291686897370766,0.15975496842937786,0.20987893104182176,0,1.0,0.0,0.0,0.0,0.0,2,0.21,0.15,0.38,0.08,0.18,2,0.20129915724574532,0.1303936516682783,0.31432430193183675,0.0926936825849016,0.26128920656923804,0,0.4,0.4,0.0,0.2,0.0
1,1,0.10429553764082464,0.46671272068120634,0.09641703130188158,0.12284984805935402,0.20972486231673346,0,1.0,0.0,0.0,0.0,0.0,1,0.08,0.46,0.11,0.12,0.23,1,0.007500624556456455,0.8925193360143061,0.01354568883814868,0.01610864758731811,0.07032570300377113,1,0.2,0.6,0.0,0.0,0.2
1,1,0.14825273940099637,0.2989884065193554,0.2233734305550298,0.1433611910282835,0.18602423249633504,0,1.0,0.0,0.0,0.0,0.0,1,0.22,0.37,0.08,0.07,0.26,1,0.0679440839912593,0.38362633758338194,0.3241720395224974,0.0456452887002514,0.17861225020260968,0,0.4,0.4,0.2,0.0,0.0
4,4,0.06363319742290319,0.33623470372321834,0.11974459921976117,0.10782852337258865,0.3725589762615288,1,0.0,1.0,0.0,0.0,0.0,1,0.02,0.45,0.07,0.08,0.38,4,0.0028434779276279246,0.3266093679038633,0.02669097483424533,0.006811950968260132,0.637044228366003,1,0.0,0.4,0.0,0.2,0.4
3,3,0.0494904647434301,0.06208568687644097,0.0686420923628861,0.7315444031446707,0.08823735287257209,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.02,0.05,0.78,0.11,3,7.473250245484327e-07,9.899998224363228e-07,1.0361108836919578e-06,0.9996532969638731,0.0003439296003962586,3,0.0,0.0,0.0,1.0,0.0
4,4,0.1913035344355427,0.10738854207651974,0.1800890617478687,0.10530033085785342,0.41591853088221536,4,0.0,0.0,0.0,0.0,1.0,4,0.22,0.12,0.17,0.01,0.48,4,0.08085993007020051,0.01881195975193036,0.16676985963438656,0.010042690544863427,0.723515559998619,4,0.0,0.0,0.0,0.0,1.0
4,4,0.12072898507926239,0.16324876537754188,0.23421902635340408,0.18085913647431057,0.3009440867154811,2,0.0,0.0,1.0,0.0,0.0,4,0.1,0.15,0.14,0.11,0.5,4,0.03282462248834371,0.04637075615866389,0.3348036088339945,0.05048794435266305,0.5355130681663353,2,0.0,0.2,0.4,0.2,0.2
0,0,0.30885626136953703,0.09038225596892183,0.28590384308182987,0.09846819210872391,0.2163894474709873,2,0.0,0.0,1.0,0.0,0.0,2,0.35,0.06,0.38,0.06,0.15,0,0.48119797789091295,0.009042052069678714,0.42929492479221043,0.01075641078956264,0.06970863445763521,4,0.2,0.0,0.2,0.2,0.4
2,2,0.25672171922687126,0.14348974260898045,0.32720566828340636,0.17297396602012968,0.09960890386061234,0,1.0,0.0,0.0,0.0,0.0,2,0.28,0.08,0.32,0.25,0.07,2,0.31538713308204513,0.06076463004407903,0.47874248101610895,0.11232276740476864,0.03278298845299803,2,0.2,0.2,0.4,0.2,0.0
2,1,0.1121273710553527,0.3333752645673204,0.200863964982294,0.12199533149147479,0.231638067903558,0,1.0,0.0,0.0,0.0,0.0,1,0.13,0.33,0.2,0.1,0.24,1,0.028982897680525144,0.45094328048920507,0.19353752707262098,0.017730056549090913,0.3088062382085578,1,0.0,0.4,0.4,0.0,0.2
4,4,0.09327587910087654,0.17645336892771957,0.1373457977139606,0.11141349458631458,0.4815114596711288,4,0.0,0.0,0.0,0.0,1.0,4,0.08,0.15,0.12,0.04,0.61,4,0.0061828711198312755,0.06835298522148599,0.031581617650356816,0.011021163515023318,0.8828613624933026,4,0.0,0.2,0.0,0.2,0.6
1,1,0.11207188211838119,0.2985129695479139,0.2271905051283568,0.11760950402116861,0.2446151391841795,1,0.0,1.0,0.0,0.0,0.0,1,0.08,0.32,0.27,0.1,0.23,1,0.017116861481338425,0.6054029676062845,0.13158661409935093,0.021517982133077602,0.22437557467994862,1,0.0,0.4,0.2,0.2,0.2
0,0,0.530619625583241,0.06798460201766407,0.2566418935799312,0.04925714008232536,0.0954967387368382,2,0.0,0.0,1.0,0.0,0.0,0,0.63,0.09,0.2,0.02,0.06,0,0.6563434685745604,0.006346745281702587,0.3267987900782784,0.0018426474779176642,0.008668348587541085,2,0.4,0.0,0.6,0.0,0.0
4,4,0.16126637414194428,0.19599351958112549,0.17930495947579567,0.17681126098790464,0.28662388581322995,4,0.0,0.0,0.0,0.0,1.0,4,0.12,0.24,0.13,0.12,0.39,4,0.09267778549108831,0.1161274344726112,0.16618972279764865,0.13416658400309994,0.4908384732355523,4,0.2,0.2,0.0,0.2,0.4
3,3,0.09661721481500904,0.1947707939551589,0.14594302702756354,0.32834204299139513,0.2343269212108733,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.23,0.07,0.41,0.25,3,0.010879276657830285,0.1346989994332193,0.050409664772004543,0.5506742393871368,0.25333781974980907,3,0.0,0.0,0.0,1.0,0.0
4,4,0.05759449142437612,0.06198667048024038,0.0693467796447108,0.09201151417081653,0.7190605442798561,4,0.0,0.0,0.0,0.0,1.0,4,0.08,0.11,0.05,0.14,0.62,4,0.0007067306791897508,0.0014575935939110832,0.00403081883632973,0.003875976823489976,0.9899288800670795,4,0.0,0.0,0.0,0.0,1.0
3,4,0.04097589221937225,0.06790337201374902,0.06691975524712032,0.16368474842160935,0.660516232098149,4,0.0,0.0,0.0,0.0,1.0,4,0.02,0.05,0.14,0.26,0.53,4,0.0007542147420297606,0.0038630225140785287,0.004743597521269626,0.07182502662160704,0.918814138601015,4,0.0,0.0,0.0,0.2,0.8
0,2,0.29888287758632126,0.10163731550675267,0.4016301718375682,0.10147528467200548,0.09637435039735223,2,0.0,0.0,1.0,0.0,0.0,2,0.29,0.14,0.37,0.11,0.09,2,0.37669852893091565,0.031659681148961685,0.5485233086512864,0.025610374117058073,0.01750810715177823,0,0.6,0.0,0.2,0.2,0.0
0,0,0.45439704087871696,0.15956086368655,0.2054621259260906,0.07279439300084074,0.1077855765078016,2,0.0,0.0,1.0,0.0,0.0,0,0.4,0.12,0.25,0.07,0.16,0,0.6648440918268874,0.035048039528293606,0.2830443946262499,0.0018401215235201703,0.0152233524950489,0,0.8,0.2,0.0,0.0,0.0
4,4,0.03789318778261287,0.16453603579323872,0.11072263915676263,0.1638703139902327,0.522977823277153,2,0.0,0.0,1.0,0.0,0.0,4,0.05,0.25,0.12,0.19,0.39,4,0.0005468904737896986,0.021734718418139256,0.010357338190366088,0.027264756922611752,0.9400962959950934,4,0.0,0.2,0.0,0.2,0.6
